"","id","area","date","year","month","day","plot","survey_end","survey_length","observer","wind","cloud","rain","cipa_1","cipa_2","cipa_3","hele_1","hele_2","hele_3","liatris_1","liatris_2","liatris_3","puccoon_1","puccoon_2","puccoon_3","cipu_2","notes","num_obs","doy","hr.rise","sd.hour.rnd","HOURLYDRYBULBTEMPC","HOURLYWindSpeed","survey_effort","liatris1_num","liatris2_num","liatris3_num","obs_skill"
"393",1147,"SDSF",2016-05-21,2016,5,21,25,"1312",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","1","0","0","X","X","X","0 - None","0 - None","0 - None","0 - None","1 to 5 - Few","0 - None","","",1,141,8.04719194736746,2016-05-21 13:00:00,25,8,30,0,0,0,1
"394",1222,"SDSF",2016-08-23,2016,8,23,25,"15:05",30,"JG","Light","50-90","None","0","0","0","0","0","0","0","0","0","0",NA,NA,"N","None",1,235,9.14122552507454,2016-08-23 15:00:00,27.2,14,30,0,0,0,0
"395",1199,"SDSF",2016-09-03,2016,9,3,25,"1433",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","1","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,246,8.38489959147241,2016-09-03 14:00:00,23.3,20,30,0,0,0,1
"396",1150,"SDSF",2016-05-26,2016,5,26,26,"1328",30,"Eph","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","?ыб 16 - Many","0 - None","1 to 5 - Few","","",1,146,8.40143191933632,2016-05-26 13:00:00,25,13,30,0,0,0,1
"397",1162,"SDSF",2016-08-17,2016,8,17,26,"1417",30,"Mre","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","11","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,229,8.37963819709089,2016-08-17 14:00:00,27.2,3,30,0,0,0,1
"398",1223,"SDSF",2016-08-30,2016,8,30,26,"12:36",30,"CS, ME","None","<10","None","4","2","0","0","0","0","0","0","0","0","0","0","N","None",2,242,6.31590461558766,2016-08-30 12:00:00,23.3,7,60,0,0,0,1
"399",1151,"SDSF",2016-05-26,2016,5,26,27,"1407",30,"Eph","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","1 to 5 - Few","1 to 5 - Few","1 to 5 - Few","","",1,146,9.03476525266965,2016-05-26 14:00:00,26.1,18,30,0,0,0,1
"400",1163,"SDSF",2016-08-17,2016,8,17,27,"1251",30,"Mre","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","0","0","0","0","0","0","6 to 15 - Some","6 to 15 - Some","6 to 15 - Some","0 - None","0 - None","0 - None","","",1,229,7.02963819709089,2016-08-17 12:00:00,26.7,0,30,10.5,10.5,10.5,1
"401",1191,"SDSF",2016-08-30,2016,8,30,27,"1402",30,"Mre","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","0","0","0","0","0","0","0 - None","?ыб 16 - Many","1 to 5 - Few","0 - None","0 - None","0 - None","","",1,242,7.88257128225433,2016-08-30 13:00:00,23.9,5,30,0,20,3,1
"402",1149,"SDSF",2016-05-26,2016,5,26,28,"1235",30,"Eph","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","?ыб 16 - Many","1 to 5 - Few","0 - None","","",1,146,7.51809858600299,2016-05-26 12:00:00,23.3,11,30,0,0,0,1
"403",1224,"SDSF",2016-08-26,2016,8,26,28,"14:36",30,"BD","Light","50-90","None","0","1","0","0","0","0","0","0","0",NA,NA,NA,"N","Data recorded on back of Plot #42 data sheet",1,238,8.58034227715598,2016-08-26 14:00:00,22.2,6,30,0,0,0,0
"404",1266,"SDSF",2016-09-01,2016,9,1,28,"1656",30,"Mre","0 - No Wind","1 - 10 to 50% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,244,10.8253907480505,2016-09-01 16:00:00,23.9,7,30,0,0,0,1
"405",1134,"SDSF",2016-06-15,2016,6,15,29,"1615",30,"Eph","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","1 to 5 - Few","1 to 5 - Few","0 - None","","",1,166,11.229167727232,2016-06-15 16:00:00,21.1,15,30,0,0,0,1
"406",1225,"SDSF",2016-08-24,2016,8,24,29,"13:00",30,"BD","Light","50-90","None","0","0","0","0","0","0","0","0","0",NA,NA,NA,"N","None",1,236,7.02092764993509,2016-08-24 12:00:00,26.1,14,30,0,0,0,0
"407",1136,"SDSF",2016-04-20,2016,4,20,30,"1534",30,"Eph","1 - Light Breeze","2 - 50 to 90% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,110,9.6929916974571,2016-04-20 15:00:00,17.2,7,30,0,0,0,1
"408",1179,"SDSF",2016-08-22,2016,8,22,30,"1526",30,"CES","2 - Moderate wind with gusts","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,234,9.4948582782348,2016-08-22 15:00:00,27.8,21,30,0,0,0,1
"409",1226,"SDSF",2016-08-25,2016,8,25,30,"13:23",30,"BD","Mod","Oct-50","None","0","0","0","0","0","0","0","0","0",NA,NA,NA,"N","None",1,237,7.3672994926903,2016-08-25 13:00:00,20.6,15,30,0,0,0,0
"410",1142,"SDSF",2016-05-17,2016,5,17,31,"1716",30,"EPH","2 - Moderate wind with gusts","1 - 10 to 50% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,137,13.2803679526514,2016-05-17 18:00:00,15.6,5,30,0,0,0,1
"411",1227,"SDSF",2016-08-17,2016,8,17,31,"13:57",30,"JG","None","<10","None","0","0","2","0","0","0","0","0","0","0","0","0","N","BST beetles detected in search period #1 small and mostly all green",1,229,7.96297153042422,2016-08-17 13:00:00,27.2,5,30,0,0,0,0
"412",1228,"SDSF",2016-09-01,2016,9,1,31,"15:26",30,"CS","Light","Oct-50","None","0","0","0","0","0","0","0","0","0","0","0","0","N","None",1,244,9.24205741471715,2016-09-01 15:00:00,23.3,7,30,0,0,0,0
"413",1090,"SDSF",2016-04-16,2016,4,16,32,"1105",30,"CES","2 - Moderate wind with gusts","0 - < 10% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,106,5.01159745679961,2016-04-16 10:00:00,21.7,11,30,0,0,0,1
"414",1189,"SDSF",2016-08-24,2016,8,24,32,"1430",30,"CES","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,236,8.50426098326842,2016-08-24 14:00:00,25,15,30,0,0,0,1
"415",1229,"SDSF",2016-08-30,2016,8,30,32,"15:32",30,"CS","Light","<10","None","0","0","0","0","0","0","0","0","0","0","0","0","Y","PT beetle detected in search period #2 small, iridescent green legs, no maculations, and didn't fly away (photos on phone)",1,242,9.21590461558766,2016-08-30 15:00:00,25,8,30,0,0,0,0
"416",1177,"SDSF",2016-08-22,2016,8,22,33,"1145",30,"CES","2 - Moderate wind with gusts","0 - < 10% cover","0 - No rain","0","0","0","1","0","2","6 to 15 - Some","1 to 5 - Few","6 to 15 - Some","0 - None","0 - None","0 - None","","",1,234,5.81152494490147,2016-08-22 11:00:00,23.9,16,30,10.5,3,10.5,1
"417",1230,"SDSF",2016-08-30,2016,8,30,33,"11:19",30,"CS, ME",NA,NA,NA,"0","0","0","0","0","0","0","5-Jan","0","0","0","0","N","8 non-blooming blazing stars detected during search periods #1 and #2 and 4 during search period #3",2,242,5.16590461558766,2016-08-30 11:00:00,22.2,7,60,0,3,0,1
"418",1127,"SDSF",2016-06-07,2016,6,7,34,"1133",30,"Mre","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","?ыб 16 - Many","6 to 15 - Some","?ыб 16 - Many","","Lark sparrow nest waypoint lark34",1,158,6.49250450379319,2016-06-07 11:00:00,18.9,9,30,0,0,0,1
"419",1232,"SDSF",2016-08-22,2016,8,22,34,"14:21",30,"BD","Mod","<10","None","0","0","0","0","0","0","0","0","0",NA,NA,NA,"N","All tiger beetles in sandy ditch along road/west end of plot",1,234,8.2448582782348,2016-08-22 14:00:00,27.2,18,30,0,0,0,0
"420",1231,"SDSF",2016-08-25,2016,8,25,34,"14:10",30,"BD",NA,NA,NA,"0","0","0","0","0","0","0","0","0",NA,NA,NA,"N","None",1,237,8.18396615935696,2016-08-25 14:00:00,20,11,30,0,0,0,0
"422",1119,"SDSF",2016-06-14,2016,6,14,35,"1235",30,"Mre","1 - Light Breeze","3 - > 90% cover","1 - Drizzle to light rain","0","0","0","9999","9999","9999","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","","",1,165,7.56229454060396,2016-06-14 12:00:00,18.3,7,30,0,0,0,1
"423",1233,"SDSF",2016-08-17,2016,8,17,35,NA,30,"JG","None","Oct-50","None","0","0","0","0","0","0","0","0","0","0","0","0","N","None",1,229,11.8129715304242,2016-08-17 17:00:00,27.8,3,30,0,0,0,0
"424",1234,"SDSF",2016-08-30,2016,8,30,35,"16:24",30,"CS","None","<10","None","0","0","0","0","0","0","0","0","0","0","0","0","N","None",1,242,10.2325712822543,2016-08-30 16:00:00,25,7,30,0,0,0,0
"425",1118,"SDSF",2016-06-14,2016,6,14,36,"1145",30,"Mre","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","0","0","9999","9999","9999","0 - None","0 - None","0 - None","1 to 5 - Few","1 to 5 - Few","1 to 5 - Few","","",1,165,6.67896120727062,2016-06-14 11:00:00,17.8,7,30,0,0,0,1
"429",1236,"SDSF",2016-08-22,2016,8,22,36,"15:04",30,"BD",NA,NA,NA,"0","0","0","0","0","0","0","0","0",NA,NA,NA,"N","None",1,234,8.97819161156813,2016-08-22 14:00:00,27.2,18,30,0,0,0,0
"430",1235,"SDSF",2016-08-25,2016,8,25,36,"14:45",30,"BD","Light","Oct-50","None","0","0","0","0","0","0","0","0","0",NA,NA,NA,"N","None",1,237,8.7672994926903,2016-08-25 14:00:00,20,11,30,0,0,0,0
"431",1113,"SDSF",2016-06-07,2016,6,7,37,"1225",30,"Mre","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,158,7.44250450379319,2016-06-07 12:00:00,18.9,6,30,0,0,0,1
"432",1237,"SDSF",2016-08-23,2016,8,23,37,"13:55",30,"BD","Mod","Oct-50","None","0","0","0","0","0","0","0","0","0",NA,NA,NA,"N","Roadside shoulder ditch being mowed while on plot but after I walked it",1,235,7.99122552507453,2016-08-23 13:00:00,27.8,15,30,0,0,0,0
"433",1238,"SDSF",2016-08-31,2016,8,31,37,"11:34",30,"CS","None","<10","None","0","0","0","0","0","0","0","0","0","0","0",NA,"N","Tons of BST beetles here",1,243,5.46231124016974,2016-08-31 11:00:00,22.8,7,30,0,0,0,0
"434",1148,"SDSF",2016-05-21,2016,5,21,38,"1432",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","1","3","0","X","X","X","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","","",1,141,9.38052528070079,2016-05-21 14:00:00,25,6,30,0,0,0,1
"435",1180,"SDSF",2016-08-22,2016,8,22,38,"1633",30,"CES","2 - Moderate wind with gusts","0 - < 10% cover","0 - No rain","2","12","2","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,234,10.6281916115681,2016-08-22 16:00:00,27.8,21,30,0,0,0,1
"436",1239,"SDSF",2016-09-01,2016,9,1,38,"14:21",30,"CS","Light","Oct-50","None","0","1","3","0","0","0","0","5-Jan","0","0","0","0","N","None",1,244,7.82539074805048,2016-09-01 13:00:00,22.2,5,30,0,3,0,0
"437",1131,"SDSF",2016-06-12,2016,6,12,39,"1338",30,"CES","2 - Moderate wind with gusts","1 - 10 to 50% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","","",1,163,8.47658954275979,2016-06-12 13:00:00,25.6,16,30,0,0,0,1
"438",1240,"SDSF",2016-08-17,2016,8,17,39,NA,30,"JG","None","Oct-50","None","0","0","0","0","0","0","5-Jan","0",">15","0","0","0","N","1 Peck's skipper detected during search period #3; end waypoint not recorded (see datasheet)",1,229,10.6629715304242,2016-08-17 16:00:00,27.8,0,30,3,0,20,0
"439",1241,"SDSF",2016-08-31,2016,8,31,39,"16:00",30,"CS","None","<10","None","0","0","0","0","0","0","0","5-Jan",">15","0","0","0","N","Common claybank possibly detected during search period #1 (see photos); Peck's skipper detected during search period #3; 2 and 6 non-blooming blazing stars detected during search periods #2 and #3, respectively. ",1,243,9.74564457350307,2016-08-31 15:00:00,25,6,30,0,3,20,0
"440",1132,"SDSF",2016-06-12,2016,6,12,40,"1440",30,"CES","2 - Moderate wind with gusts","1 - 10 to 50% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","","Prairie ringlet, wholly milkweed",1,163,9.54325620942646,2016-06-12 14:00:00,25,13,30,0,0,0,1
"441",1242,"SDSF",2016-08-26,2016,8,26,40,"13:36",30,"BD","Light","50-90","None","0","0","0","0","0","0","15-Jun","0","5-Jan",NA,NA,NA,"N","Data recorded on back of Plot #24 data sheet",1,238,7.53034227715598,2016-08-26 13:00:00,21.1,5,30,10.5,0,3,0
"442",1123,"SDSF",2016-06-17,2016,6,17,41,"949",30,"Mre","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","9999","9999","9999","0 - None","0 - None","0 - None","?ыб 16 - Many","1 to 5 - Few","?ыб 16 - Many","","",1,168,4.69430360178153,2016-06-17 09:00:00,23.3,17,30,0,0,0,1
"443",1243,"SDSF",2016-08-23,2016,8,23,41,"16:07",30,"BD",NA,NA,NA,"0","0","0","0","0","0","0","0","0",NA,NA,NA,"N","None",1,235,10.0578921917412,2016-08-23 15:00:00,27.2,14,30,0,0,0,0
"444",1271,"SDSF",2016-09-02,2016,9,2,41,"1432",30,"Mre","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","0","0","0","0","0","0","1 to 5 - Few","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,245,8.2884759851959,2016-09-02 14:00:00,22.8,15,30,3,0,0,1
"445",1091,"SDSF",2016-04-16,2016,4,16,42,"1354",30,"CES","2 - Moderate wind with gusts","2 - 50 to 90% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,106,7.92826412346628,2016-04-16 13:00:00,23.9,21,30,0,0,0,1
"446",1244,"SDSF",2016-08-26,2016,8,26,42,"10:45",30,"BD","None","Oct-50","None","0","0","0","0","0","0","15-Jun",">15","15-Jun",NA,NA,NA,"N","TB5 (location of N.B. tiger beetle): after 30 min was up",1,238,4.41367561048932,2016-08-26 10:00:00,20,5,30,10.5,20,10.5,0
"447",1245,"SDSF",2016-08-31,2016,8,31,42,"9:51",30,"CS","None","<10","None","0","0","0","0","0","0","15-Jun",">15","0","0","0","0","N","9 non-blooming blazing stars detected during search period #1",1,243,3.66231124016974,2016-08-31 09:00:00,20,0,30,10.5,20,0,0
"448",1246,"SDSF",2016-08-22,2016,8,22,43,"12:32",30,"BD","Mod","<10","None","0","0","0","0","0","0","0","0","0",NA,NA,NA,"N","None",1,234,6.57819161156813,2016-08-22 12:00:00,25,22,30,0,0,0,0
"449",1270,"SDSF",2016-09-02,2016,9,2,43,"1317",30,"Mre","1 - Light Breeze","2 - 50 to 90% cover","0 - No rain","0","0","0","0","0","0","1 to 5 - Few","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,245,6.85514265186257,2016-09-02 12:00:00,21.1,17,30,3,0,0,1
"450",1101,"SDSF",2016-05-18,2016,5,18,45,"1440",30,"EPH","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","1 to 5 - Few","0 - None","","",1,138,9.51454703013102,2016-05-18 14:00:00,19.4,3,30,0,0,0,1
"451",1168,"SDSF",2016-08-22,2016,8,22,45,"1400",30,"Eph","2 - Moderate wind with gusts","0 - < 10% cover","0 - No rain","0","2","10","0","0","0","0 - None","1 to 5 - Few","1 to 5 - Few","0 - None","0 - None","0 - None","","CIPA at wypt 042 and 043",1,234,7.97819161156813,2016-08-22 13:00:00,26.7,18,30,0,3,3,1
"452",1194,"SDSF",2016-08-26,2016,8,26,45,"1416",30,"CES","0 - No Wind","2 - 50 to 90% cover","0 - No rain","1","6","2","0","0","0","6 to 15 - Some","1 to 5 - Few","0 - None","0 - None","0 - None","0 - None","","",1,238,8.24700894382265,2016-08-26 14:00:00,22.2,6,30,10.5,3,0,1
"453",1102,"SDSF",2016-05-18,2016,5,18,46,"1515",30,"EPH","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,138,10.0812136967977,2016-05-18 15:00:00,19.4,6,30,0,0,0,1
"454",1261,"SDSF",2016-08-30,2016,8,30,46,"1751",30,"Mre","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,242,11.699237948921,2016-08-30 17:00:00,25,5,30,0,0,0,1
"455",1126,"SDSF",2016-05-18,2016,5,18,47,"1301",30,"EPH","0 - No Wind","1 - 10 to 50% cover","0 - No rain","0","3","1","X","X","X","0 - None","0 - None","0 - None","1 to 5 - Few","1 to 5 - Few","1 to 5 - Few","","",1,138,7.74788036346436,2016-05-18 12:00:00,18.3,13,30,0,0,0,1
"456",1247,"SDSF",2016-08-23,2016,8,23,47,"16:14",30,"JG","Light","50-90","None","0","0","0","0","0","0","0","0","0","0","0","0","N","None",1,235,10.2745588584079,2016-08-23 16:00:00,26.7,13,30,0,0,0,0
"458",1248,"SDSF",2016-08-31,2016,8,31,47,"10:44",30,"CS","None","<10","None","0","0","0","0","0","0","0","0","5-Jan","0","0","0","N","None",1,243,4.5789779068364,2016-08-31 10:00:00,21.7,3,30,0,0,3,0
"459",1249,"SDSF",2016-08-22,2016,8,22,48,"17:24",30,"BD",NA,NA,NA,"0","0","0","0","0","0","0","0","15-Jun",NA,NA,NA,"N","Only blazing star near boat launch",1,234,11.4115249449015,2016-08-22 17:00:00,27.2,15,30,0,0,10.5,0
"460",1250,"SDSF",2016-08-30,2016,8,30,48,"18:23",30,"CS","None","<10","None","0","0","0","0","0","0","0","0","0","0","0","0","N","None",1,242,12.1659046155877,2016-08-30 18:00:00,23.9,5,30,0,0,0,0
"461",1114,"SDSF",2016-06-07,2016,6,7,49,"1316",30,"Mre","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","?ыб 16 - Many","?ыб 16 - Many","?ыб 16 - Many","","",1,158,8.25917117045985,2016-06-07 13:00:00,19.4,7,30,0,0,0,1
"462",1251,"SDSF",2016-08-23,2016,8,23,49,"12:31",30,"BD","Mod","Oct-50","None","0","0","0","0","0","0",">15","0","5-Jan",NA,NA,NA,"N","None",1,235,6.4578921917412,2016-08-23 12:00:00,26.1,16,30,20,0,3,0
"463",1187,"SDSF",2016-08-24,2016,8,24,49,"1152",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","1","0","0","?ыб 16 - Many","6 to 15 - Some","1 to 5 - Few","0 - None","0 - None","0 - None","","",1,236,5.88759431660175,2016-08-24 11:00:00,25.6,13,30,20,10.5,3,1
"464",1200,"SDSF",2016-09-03,2016,9,3,49,"1321",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","1 to 5 - Few","1 to 5 - Few","1 to 5 - Few","0 - None","0 - None","0 - None","","",1,246,9.13489959147241,2016-09-03 15:00:00,23.3,20,30,3,3,3,1
"465",1116,"SDSF",2016-06-13,2016,6,13,50,"1155",30,"Mre","0 - No Wind","3 - > 90% cover","0 - No rain","0","0","0","9999","9999","9999","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,164,6.91143591827816,2016-06-13 11:00:00,18.9,5,30,0,0,0,1
"466",1253,"SDSF",2016-08-23,2016,8,23,50,"12:24",30,"JG","None","<10","None","0","0","0","0","0","0","5-Jan","5-Jan","0",NA,NA,"0","N","None",1,235,6.39122552507454,2016-08-23 12:00:00,26.1,16,30,3,3,0,0
"467",1252,"SDSF",2016-08-24,2016,8,24,50,"15:34",30,"BD","Light","50-90","None","0","0","0","0","0","0","15-Jun","0","0",NA,NA,NA,"N","None",1,236,9.57092764993509,2016-08-24 15:00:00,24.4,11,30,10.5,0,0,0
"468",1117,"SDSF",2016-06-13,2016,6,13,51,"1243",30,"Mre","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","0","0","9999","9999","9999","0 - None","0 - None","0 - None","6 to 15 - Some","1 to 5 - Few","6 to 15 - Some","","",1,164,7.6947692516115,2016-06-13 12:00:00,20,7,30,0,0,0,1
"472",1254,"SDSF",2016-08-22,2016,8,22,51,"16:15",30,"BD","Mod","<10","None","0","0","0","0","0","0","0","0","0",NA,NA,NA,"N","None",1,234,10.3448582782348,2016-08-22 16:00:00,27.8,21,30,0,0,0,0
"473",1255,"SDSF",2016-08-30,2016,8,30,51,"17:20",30,"CS","None","<10","None","0","0","0","0","0","0","5-Jan",">15","0","0","0","0","N","GPS died; 1 non-blooming blazing star detected during search period #2",1,242,11.249237948921,2016-08-30 17:00:00,25,5,30,3,20,0,0
"474",1124,"SDSF",2016-06-22,2016,6,22,52,"1119",30,"Mre","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","9999","9999","9999","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,173,5.64601694385211,2016-06-22 10:00:00,25.6,7,30,0,0,0,1
"475",1188,"SDSF",2016-08-24,2016,8,24,52,"1255",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,236,6.97092764993509,2016-08-24 12:00:00,26.1,14,30,0,0,0,1
"476",1265,"SDSF",2016-09-01,2016,9,1,52,"1500",30,"Mre","1 - Light Breeze","2 - 50 to 90% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,244,8.87539074805048,2016-09-01 14:00:00,22.8,6,30,0,0,0,1
"478",1133,"SDSF",2016-06-15,2016,6,15,53,"1450",30,"Eph","1 - Light Breeze","3 - > 90% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,166,9.74583439389865,2016-06-15 14:00:00,22.2,17,30,0,0,0,1
"480",1178,"SDSF",2016-08-22,2016,8,22,53,"1358",30,"CES","2 - Moderate wind with gusts","0 - < 10% cover","0 - No rain","20","11","4",",0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,234,8.06152494490147,2016-08-22 13:00:00,26.7,18,30,0,0,0,1
"481",1264,"SDSF",2016-09-01,2016,9,1,53,"1403",30,"Mre","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,244,7.90872408138381,2016-09-01 14:00:00,22.8,6,30,0,0,0,1
"482",1156,"SDSF",2016-06-08,2016,6,8,54,"1314",30,"Eph","0 - No Wind","0 - < 10% cover","0 - No rain","0","0","0","X","X","X","0 - None","0 - None","0 - None","0 - None","1 to 5 - Few","0 - None","","",1,159,8.21396900170379,2016-06-08 13:00:00,22.8,8,30,0,0,0,1
"483",1166,"SDSF",2016-08-17,2016,8,17,54,"1831",30,"Mre","0 - No Wind","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,229,12.6963048637576,2016-08-17 18:00:00,27.2,5,30,0,0,0,1
"484",1256,"SDSF",2016-08-23,2016,8,23,54,"11:28",30,"BD","Light","<10","None","0","0","0","0","0","0","0","0","0",NA,NA,NA,"N","None",1,235,5.44122552507454,2016-08-23 11:00:00,25,16,30,0,0,0,0
"485",1157,"SDSF",2016-06-08,2016,6,8,55,"1400",30,"Eph","0 - No Wind","0 - < 10% cover","0 - No rain","0","0","0","X","X","X","1 to 5 - Few","0 - None","0 - None","1 to 5 - Few","6 to 15 - Some","?ыб 16 - Many","","ATHI WYPT 130, RSHA AT 131",1,159,9.03063566837046,2016-06-08 13:00:00,22.8,8,30,3,0,0,1
"486",1174,"SDSF",2016-08-21,2016,8,21,55,"1422",30,"CES","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","10","12","8","0","0","0","?ыб 16 - Many","?ыб 16 - Many","1 to 5 - Few","0 - None","0 - None","0 - None","","",1,233,8.43182411087884,2016-08-21 14:00:00,22.2,9,30,20,20,3,1
"487",1195,"SDSF",2016-08-26,2016,8,26,55,"1555",30,"CES","0 - No Wind","2 - 50 to 90% cover","0 - No rain","4","13","1","1","0","0","?ыб 16 - Many","?ыб 16 - Many","6 to 15 - Some","0 - None","0 - None","0 - None","","",1,238,9.93034227715598,2016-08-26 15:00:00,21.7,7,30,20,20,10.5,1
"488",1196,"SDSF",2016-09-03,2016,9,3,55,"1132",30,"CES","1 - Light Breeze","1 - 10 to 50% cover","0 - No rain","0","3","0","1","0","0","6 to 15 - Some","6 to 15 - Some","1 to 5 - Few","0 - None","0 - None","0 - None","","HELE at wypt 638",1,246,5.08489959147241,2016-09-03 11:00:00,21.1,15,30,10.5,10.5,3,1
"489",1158,"SDSF",2016-06-08,2016,6,8,56,"1433",30,"Eph","1 - Light Breeze","0 - < 10% cover","0 - No rain","2","1","0","X","X","X","0 - None","0 - None","0 - None","1 to 5 - Few","1 to 5 - Few","1 to 5 - Few","","CIPA at wypt: 133, 134",1,159,9.56396900170379,2016-06-08 14:00:00,22.8,7,30,0,0,0,1
"490",1165,"SDSF",2016-08-17,2016,8,17,56,"1743",30,"Mre","1 - Light Breeze","0 - < 10% cover","0 - No rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","",1,229,11.6296381970909,2016-08-17 17:00:00,27.8,3,30,0,0,0,1
"491",1197,"SDSF",2016-09-03,2016,9,3,56,"1211",30,"CES","1 - Light Breeze","0 - < 10% cover","0 - No rain","4","1","0","0","0","0","0 - None","0 - None","0 - None","0 - None","0 - None","0 - None","","No other tiger beetles ",1,246,5.98489959147241,2016-09-03 12:00:00,22.8,18,30,0,0,0,1
"492",1258,"SDSF",2016-08-23,2016,8,23,57,"11:35",30,"JG","Light","<10","None","1","0","0","0","0","0","0","0","0","0","0","0","N","None",1,235,5.4078921917412,2016-08-23 11:00:00,25,16,30,0,0,0,0
"493",1257,"SDSF",2016-08-25,2016,8,25,57,"15:32",30,"BD","Mod","Oct-50","None","0","0","2","0","0","0","0","0","0",NA,NA,NA,"N","None",1,237,9.53396615935696,2016-08-25 15:00:00,19.4,16,30,0,0,0,0
"494",1100,"SDSF",2016-05-18,2016,5,18,58,"1410",30,"EPH","1 - Light Breeze","0 - < 10% cover","1 - Drizzle to light rain","0","0","0","0","0","0","0 - None","0 - None","0 - None","0 - None","1 to 5 - Few","1 to 5 - Few","","PICA escaped down a hole in a wood pile before it could be tagged at wypt: 104",1,138,8.94788036346436,2016-05-18 14:00:00,19.4,3,30,0,0,0,1
